fips,locality,year,tenure,age,estimate,moe
51119,Middlesex County,2010,Owner,65 to 74,847,112
51119,Middlesex County,2010,Owner,75 to 84,586,97
51119,Middlesex County,2010,Owner,85 and over,102,71
51119,Middlesex County,2010,Renter,15 to 24,31,30
51119,Middlesex County,2010,Renter,25 to 34,61,58
51119,Middlesex County,2010,Renter,35 to 44,276,98
51119,Middlesex County,2010,Renter,45 to 54,181,84
51119,Middlesex County,2010,Renter,55 to 59,82,61
51119,Middlesex County,2010,Renter,60 to 64,38,43
51119,Middlesex County,2010,Renter,65 to 74,118,66
51119,Middlesex County,2010,Renter,75 to 84,16,26
51119,Middlesex County,2010,Renter,85 and over,11,17
51119,Middlesex County,2011,Owner,15 to 24,15,19
51119,Middlesex County,2011,Owner,25 to 34,120,73
51119,Middlesex County,2011,Owner,35 to 44,367,111
51119,Middlesex County,2011,Owner,45 to 54,655,110
51119,Middlesex County,2011,Owner,55 to 59,418,123
51119,Middlesex County,2011,Owner,60 to 64,518,141
51119,Middlesex County,2011,Owner,65 to 74,862,98
51119,Middlesex County,2011,Owner,75 to 84,498,95
51119,Middlesex County,2011,Owner,85 and over,86,49
51119,Middlesex County,2011,Renter,15 to 24,41,39
51119,Middlesex County,2011,Renter,25 to 34,66,51
51119,Middlesex County,2011,Renter,35 to 44,241,92
51119,Middlesex County,2011,Renter,45 to 54,145,91
51119,Middlesex County,2011,Renter,55 to 59,80,54
51119,Middlesex County,2011,Renter,60 to 64,27,35
51119,Middlesex County,2011,Renter,65 to 74,113,58
51119,Middlesex County,2011,Renter,75 to 84,78,65
51119,Middlesex County,2011,Renter,85 and over,9,13
51119,Middlesex County,2012,Owner,15 to 24,46,48
51119,Middlesex County,2012,Owner,25 to 34,103,78
51119,Middlesex County,2012,Owner,35 to 44,208,92
51119,Middlesex County,2012,Owner,45 to 54,783,124
51119,Middlesex County,2012,Owner,55 to 59,512,136
51119,Middlesex County,2012,Owner,60 to 64,505,100
51119,Middlesex County,2012,Owner,65 to 74,957,116
51119,Middlesex County,2012,Owner,75 to 84,429,101
51119,Middlesex County,2012,Owner,85 and over,110,50
51119,Middlesex County,2012,Renter,15 to 24,40,39
51119,Middlesex County,2012,Renter,25 to 34,89,51
51119,Middlesex County,2012,Renter,35 to 44,215,87
51119,Middlesex County,2012,Renter,45 to 54,91,57
51119,Middlesex County,2012,Renter,55 to 59,72,62
51119,Middlesex County,2012,Renter,60 to 64,25,31
51119,Middlesex County,2012,Renter,65 to 74,115,67
51119,Middlesex County,2012,Renter,75 to 84,75,67
51119,Middlesex County,2012,Renter,85 and over,18,22
51119,Middlesex County,2013,Owner,15 to 24,31,33
51119,Middlesex County,2013,Owner,25 to 34,112,70
51119,Middlesex County,2013,Owner,35 to 44,242,97
51119,Middlesex County,2013,Owner,45 to 54,757,133
51119,Middlesex County,2013,Owner,55 to 59,451,141
51119,Middlesex County,2013,Owner,60 to 64,540,119
51119,Middlesex County,2013,Owner,65 to 74,900,127
51119,Middlesex County,2013,Owner,75 to 84,426,97
51119,Middlesex County,2013,Owner,85 and over,147,68
51119,Middlesex County,2013,Renter,15 to 24,38,35
51119,Middlesex County,2013,Renter,25 to 34,98,63
51119,Middlesex County,2013,Renter,35 to 44,184,75
51119,Middlesex County,2013,Renter,45 to 54,129,70
51119,Middlesex County,2013,Renter,55 to 59,51,39
51119,Middlesex County,2013,Renter,60 to 64,51,49
51119,Middlesex County,2013,Renter,65 to 74,132,68
51119,Middlesex County,2013,Renter,75 to 84,67,61
51119,Middlesex County,2013,Renter,85 and over,44,40
51119,Middlesex County,2014,Owner,15 to 24,30,38
51119,Middlesex County,2014,Owner,25 to 34,166,77
51119,Middlesex County,2014,Owner,35 to 44,248,89
51119,Middlesex County,2014,Owner,45 to 54,747,100
51119,Middlesex County,2014,Owner,55 to 59,462,100
51119,Middlesex County,2014,Owner,60 to 64,485,117
51119,Middlesex County,2014,Owner,65 to 74,918,100
51119,Middlesex County,2014,Owner,75 to 84,491,106
51119,Middlesex County,2014,Owner,85 and over,144,56
51119,Middlesex County,2014,Renter,15 to 24,34,35
51119,Middlesex County,2014,Renter,25 to 34,106,59
51119,Middlesex County,2014,Renter,35 to 44,157,66
51119,Middlesex County,2014,Renter,45 to 54,97,46
51119,Middlesex County,2014,Renter,55 to 59,34,30
51119,Middlesex County,2014,Renter,60 to 64,76,60
51119,Middlesex County,2014,Renter,65 to 74,135,62
51119,Middlesex County,2014,Renter,75 to 84,56,56
51119,Middlesex County,2014,Renter,85 and over,46,37
51119,Middlesex County,2015,Owner,15 to 24,31,36
51119,Middlesex County,2015,Owner,25 to 34,136,58
51119,Middlesex County,2015,Owner,35 to 44,272,90
51119,Middlesex County,2015,Owner,45 to 54,680,109
51119,Middlesex County,2015,Owner,55 to 59,443,115
51119,Middlesex County,2015,Owner,60 to 64,507,110
51119,Middlesex County,2015,Owner,65 to 74,896,96
51119,Middlesex County,2015,Owner,75 to 84,501,74
51119,Middlesex County,2015,Owner,85 and over,147,53
51119,Middlesex County,2015,Renter,15 to 24,0,19
51119,Middlesex County,2015,Renter,25 to 34,158,60
51119,Middlesex County,2015,Renter,35 to 44,138,79
51119,Middlesex County,2015,Renter,45 to 54,98,40
51119,Middlesex County,2015,Renter,55 to 59,41,33
51119,Middlesex County,2015,Renter,60 to 64,69,51
51119,Middlesex County,2015,Renter,65 to 74,99,48
51119,Middlesex County,2015,Renter,75 to 84,81,52
51119,Middlesex County,2015,Renter,85 and over,45,38
51119,Middlesex County,2016,Owner,15 to 24,32,48
51119,Middlesex County,2016,Owner,25 to 34,116,47
51119,Middlesex County,2016,Owner,35 to 44,270,94
51119,Middlesex County,2016,Owner,45 to 54,634,119
51119,Middlesex County,2016,Owner,55 to 59,423,104
51119,Middlesex County,2016,Owner,60 to 64,455,103
51119,Middlesex County,2016,Owner,65 to 74,1027,107
51119,Middlesex County,2016,Owner,75 to 84,552,83
51119,Middlesex County,2016,Owner,85 and over,169,66
51119,Middlesex County,2016,Renter,15 to 24,7,11
51119,Middlesex County,2016,Renter,25 to 34,152,53
51119,Middlesex County,2016,Renter,35 to 44,161,94
51119,Middlesex County,2016,Renter,45 to 54,152,66
51119,Middlesex County,2016,Renter,55 to 59,81,47
51119,Middlesex County,2016,Renter,60 to 64,65,51
51119,Middlesex County,2016,Renter,65 to 74,88,43
51119,Middlesex County,2016,Renter,75 to 84,46,41
51119,Middlesex County,2016,Renter,85 and over,44,38
51119,Middlesex County,2017,Owner,15 to 24,0,19
51119,Middlesex County,2017,Owner,25 to 34,140,51
51119,Middlesex County,2017,Owner,35 to 44,244,92
51119,Middlesex County,2017,Owner,45 to 54,594,131
51119,Middlesex County,2017,Owner,55 to 59,404,101
51119,Middlesex County,2017,Owner,60 to 64,465,90
51119,Middlesex County,2017,Owner,65 to 74,1010,104
51119,Middlesex County,2017,Owner,75 to 84,619,99
51119,Middlesex County,2017,Owner,85 and over,183,78
51119,Middlesex County,2017,Renter,15 to 24,12,20
51119,Middlesex County,2017,Renter,25 to 34,198,64
51119,Middlesex County,2017,Renter,35 to 44,122,78
51119,Middlesex County,2017,Renter,45 to 54,188,79
51119,Middlesex County,2017,Renter,55 to 59,101,66
51119,Middlesex County,2017,Renter,60 to 64,86,55
51119,Middlesex County,2017,Renter,65 to 74,72,39
51119,Middlesex County,2017,Renter,75 to 84,48,48
51119,Middlesex County,2017,Renter,85 and over,36,39
51119,Middlesex County,2018,Owner,15 to 24,0,19
51119,Middlesex County,2018,Owner,25 to 34,140,60
51119,Middlesex County,2018,Owner,35 to 44,215,78
51119,Middlesex County,2018,Owner,45 to 54,517,148
51119,Middlesex County,2018,Owner,55 to 59,445,107
51119,Middlesex County,2018,Owner,60 to 64,492,106
51119,Middlesex County,2018,Owner,65 to 74,971,112
51119,Middlesex County,2018,Owner,75 to 84,652,90
51119,Middlesex County,2018,Owner,85 and over,153,69
51119,Middlesex County,2018,Renter,15 to 24,43,47
51119,Middlesex County,2018,Renter,25 to 34,153,63
51119,Middlesex County,2018,Renter,35 to 44,167,92
51119,Middlesex County,2018,Renter,45 to 54,170,82
51119,Middlesex County,2018,Renter,55 to 59,59,35
51119,Middlesex County,2018,Renter,60 to 64,77,62
51119,Middlesex County,2018,Renter,65 to 74,89,57
51119,Middlesex County,2018,Renter,75 to 84,96,78
51119,Middlesex County,2018,Renter,85 and over,15,18
51119,Middlesex County,2019,Owner,15 to 24,0,19
51119,Middlesex County,2019,Owner,25 to 34,188,96
51119,Middlesex County,2019,Owner,35 to 44,171,68
51119,Middlesex County,2019,Owner,45 to 54,494,147
51119,Middlesex County,2019,Owner,55 to 59,448,96
51119,Middlesex County,2019,Owner,60 to 64,521,109
51119,Middlesex County,2019,Owner,65 to 74,1006,118
51119,Middlesex County,2019,Owner,75 to 84,593,115
51119,Middlesex County,2019,Owner,85 and over,200,74
51119,Middlesex County,2019,Renter,15 to 24,60,46
51119,Middlesex County,2019,Renter,25 to 34,183,72
51119,Middlesex County,2019,Renter,35 to 44,164,110
51119,Middlesex County,2019,Renter,45 to 54,187,87
51119,Middlesex County,2019,Renter,55 to 59,80,61
51119,Middlesex County,2019,Renter,60 to 64,40,31
51119,Middlesex County,2019,Renter,65 to 74,113,62
51119,Middlesex County,2019,Renter,75 to 84,147,93
51119,Middlesex County,2019,Renter,85 and over,8,13
51119,Middlesex County,2020,Owner,15 to 24,0,20
51119,Middlesex County,2020,Owner,25 to 34,208,74
51119,Middlesex County,2020,Owner,35 to 44,196,69
51119,Middlesex County,2020,Owner,45 to 54,496,92
51119,Middlesex County,2020,Owner,55 to 59,381,112
51119,Middlesex County,2020,Owner,60 to 64,557,139
51119,Middlesex County,2020,Owner,65 to 74,879,122
51119,Middlesex County,2020,Owner,75 to 84,610,114
51119,Middlesex County,2020,Owner,85 and over,419,214
51119,Middlesex County,2020,Renter,15 to 24,155,82
51119,Middlesex County,2020,Renter,25 to 34,152,69
51119,Middlesex County,2020,Renter,35 to 44,151,102
51119,Middlesex County,2020,Renter,45 to 54,183,76
51119,Middlesex County,2020,Renter,55 to 59,63,47
51119,Middlesex County,2020,Renter,60 to 64,26,22
51119,Middlesex County,2020,Renter,65 to 74,161,83
51119,Middlesex County,2020,Renter,75 to 84,126,101
51119,Middlesex County,2020,Renter,85 and over,1,3
51119,Middlesex County,2021,Owner,15 to 24,11,17
51119,Middlesex County,2021,Owner,25 to 34,233,89
51119,Middlesex County,2021,Owner,35 to 44,221,83
51119,Middlesex County,2021,Owner,45 to 54,574,110
51119,Middlesex County,2021,Owner,55 to 59,358,89
51119,Middlesex County,2021,Owner,60 to 64,526,147
51119,Middlesex County,2021,Owner,65 to 74,894,114
51119,Middlesex County,2021,Owner,75 to 84,699,132
51119,Middlesex County,2021,Owner,85 and over,349,178
51119,Middlesex County,2021,Renter,15 to 24,117,100
51119,Middlesex County,2021,Renter,25 to 34,82,55
51119,Middlesex County,2021,Renter,35 to 44,125,104
51119,Middlesex County,2021,Renter,45 to 54,101,57
51119,Middlesex County,2021,Renter,55 to 59,34,31
51119,Middlesex County,2021,Renter,60 to 64,28,23
51119,Middlesex County,2021,Renter,65 to 74,134,78
51119,Middlesex County,2021,Renter,75 to 84,82,58
51119,Middlesex County,2021,Renter,85 and over,11,14
51121,Montgomery County,2010,Owner,15 to 24,375,116
51121,Montgomery County,2010,Owner,25 to 34,2275,284
51121,Montgomery County,2010,Owner,35 to 44,3477,292
51121,Montgomery County,2010,Owner,45 to 54,4289,268
51121,Montgomery County,2010,Owner,55 to 59,2242,232
51121,Montgomery County,2010,Owner,60 to 64,1641,208
51121,Montgomery County,2010,Owner,65 to 74,2778,171
51121,Montgomery County,2010,Owner,75 to 84,1685,188
51121,Montgomery County,2010,Owner,85 and over,625,138
51121,Montgomery County,2010,Renter,15 to 24,6138,674
51121,Montgomery County,2010,Renter,25 to 34,3919,330
51121,Montgomery County,2010,Renter,35 to 44,2085,344
51121,Montgomery County,2010,Renter,45 to 54,1172,253
51121,Montgomery County,2010,Renter,55 to 59,518,133
51121,Montgomery County,2010,Renter,60 to 64,268,115
51121,Montgomery County,2010,Renter,65 to 74,349,138
51121,Montgomery County,2010,Renter,75 to 84,278,89
51121,Montgomery County,2010,Renter,85 and over,255,99
51121,Montgomery County,2011,Owner,15 to 24,365,130
51121,Montgomery County,2011,Owner,25 to 34,2233,205
51121,Montgomery County,2011,Owner,35 to 44,3476,266
51121,Montgomery County,2011,Owner,45 to 54,4260,277
51121,Montgomery County,2011,Owner,55 to 59,1918,219
51121,Montgomery County,2011,Owner,60 to 64,1839,241
51121,Montgomery County,2011,Owner,65 to 74,2724,161
51121,Montgomery County,2011,Owner,75 to 84,1562,191
51121,Montgomery County,2011,Owner,85 and over,665,137
51121,Montgomery County,2011,Renter,15 to 24,6497,661
51121,Montgomery County,2011,Renter,25 to 34,3856,321
51121,Montgomery County,2011,Renter,35 to 44,2093,354
51121,Montgomery County,2011,Renter,45 to 54,1149,224
51121,Montgomery County,2011,Renter,55 to 59,706,174
51121,Montgomery County,2011,Renter,60 to 64,293,115
51121,Montgomery County,2011,Renter,65 to 74,388,151
51121,Montgomery County,2011,Renter,75 to 84,328,93
51121,Montgomery County,2011,Renter,85 and over,239,101
51121,Montgomery County,2012,Owner,15 to 24,290,103
51121,Montgomery County,2012,Owner,25 to 34,1989,309
51121,Montgomery County,2012,Owner,35 to 44,3340,243
51121,Montgomery County,2012,Owner,45 to 54,4064,304
51121,Montgomery County,2012,Owner,55 to 59,2021,245
51121,Montgomery County,2012,Owner,60 to 64,2130,237
51121,Montgomery County,2012,Owner,65 to 74,2763,196
51121,Montgomery County,2012,Owner,75 to 84,1534,188
51121,Montgomery County,2012,Owner,85 and over,720,159
51121,Montgomery County,2012,Renter,15 to 24,6428,540
51121,Montgomery County,2012,Renter,25 to 34,4007,378
51121,Montgomery County,2012,Renter,35 to 44,2010,282
51121,Montgomery County,2012,Renter,45 to 54,1454,251
51121,Montgomery County,2012,Renter,55 to 59,708,208
51121,Montgomery County,2012,Renter,60 to 64,332,111
51121,Montgomery County,2012,Renter,65 to 74,399,140
51121,Montgomery County,2012,Renter,75 to 84,301,77
51121,Montgomery County,2012,Renter,85 and over,249,76
51121,Montgomery County,2013,Owner,15 to 24,324,124
51121,Montgomery County,2013,Owner,25 to 34,2079,296
51121,Montgomery County,2013,Owner,35 to 44,3429,333
51121,Montgomery County,2013,Owner,45 to 54,3903,276
51121,Montgomery County,2013,Owner,55 to 59,1966,223
51121,Montgomery County,2013,Owner,60 to 64,2247,303
51121,Montgomery County,2013,Owner,65 to 74,2872,192
51121,Montgomery County,2013,Owner,75 to 84,1502,171
51121,Montgomery County,2013,Owner,85 and over,690,147
51121,Montgomery County,2013,Renter,15 to 24,6224,514
51121,Montgomery County,2013,Renter,25 to 34,3882,384
51121,Montgomery County,2013,Renter,35 to 44,2052,285
51121,Montgomery County,2013,Renter,45 to 54,1340,264
51121,Montgomery County,2013,Renter,55 to 59,864,214
51121,Montgomery County,2013,Renter,60 to 64,499,151
51121,Montgomery County,2013,Renter,65 to 74,375,144
51121,Montgomery County,2013,Renter,75 to 84,279,108
51121,Montgomery County,2013,Renter,85 and over,262,93
51121,Montgomery County,2014,Owner,15 to 24,338,146
51121,Montgomery County,2014,Owner,25 to 34,2039,248
51121,Montgomery County,2014,Owner,35 to 44,3248,325
51121,Montgomery County,2014,Owner,45 to 54,3956,297
51121,Montgomery County,2014,Owner,55 to 59,2001,251
51121,Montgomery County,2014,Owner,60 to 64,2172,312
51121,Montgomery County,2014,Owner,65 to 74,3008,239
51121,Montgomery County,2014,Owner,75 to 84,1405,255
51121,Montgomery County,2014,Owner,85 and over,683,129
51121,Montgomery County,2014,Renter,15 to 24,6303,723
51121,Montgomery County,2014,Renter,25 to 34,4096,349
51121,Montgomery County,2014,Renter,35 to 44,1955,369
51121,Montgomery County,2014,Renter,45 to 54,1390,325
51121,Montgomery County,2014,Renter,55 to 59,783,194
51121,Montgomery County,2014,Renter,60 to 64,532,154
51121,Montgomery County,2014,Renter,65 to 74,400,141
51121,Montgomery County,2014,Renter,75 to 84,261,95
51121,Montgomery County,2014,Renter,85 and over,233,80
51121,Montgomery County,2015,Owner,15 to 24,348,202
51121,Montgomery County,2015,Owner,25 to 34,2059,299
51121,Montgomery County,2015,Owner,35 to 44,3448,259
51121,Montgomery County,2015,Owner,45 to 54,3872,250
51121,Montgomery County,2015,Owner,55 to 59,1883,262
51121,Montgomery County,2015,Owner,60 to 64,2226,272
51121,Montgomery County,2015,Owner,65 to 74,3135,220
51121,Montgomery County,2015,Owner,75 to 84,1534,247
51121,Montgomery County,2015,Owner,85 and over,588,137
51121,Montgomery County,2015,Renter,15 to 24,6309,555
51121,Montgomery County,2015,Renter,25 to 34,4018,377
51121,Montgomery County,2015,Renter,35 to 44,1999,321
51121,Montgomery County,2015,Renter,45 to 54,1460,239
51121,Montgomery County,2015,Renter,55 to 59,750,189
51121,Montgomery County,2015,Renter,60 to 64,551,157
51121,Montgomery County,2015,Renter,65 to 74,527,155
51121,Montgomery County,2015,Renter,75 to 84,270,112
51121,Montgomery County,2015,Renter,85 and over,222,87
51121,Montgomery County,2016,Owner,15 to 24,300,151
51121,Montgomery County,2016,Owner,25 to 34,1963,244
51121,Montgomery County,2016,Owner,35 to 44,3513,314
51121,Montgomery County,2016,Owner,45 to 54,3763,291
51121,Montgomery County,2016,Owner,55 to 59,1818,250
51121,Montgomery County,2016,Owner,60 to 64,2282,268
51121,Montgomery County,2016,Owner,65 to 74,3404,207
51121,Montgomery County,2016,Owner,75 to 84,1570,285
51121,Montgomery County,2016,Owner,85 and over,517,134
51121,Montgomery County,2016,Renter,15 to 24,6208,525
51121,Montgomery County,2016,Renter,25 to 34,4386,369
51121,Montgomery County,2016,Renter,35 to 44,2158,306
51121,Montgomery County,2016,Renter,45 to 54,1523,252
51121,Montgomery County,2016,Renter,55 to 59,764,183
51121,Montgomery County,2016,Renter,60 to 64,618,190
51121,Montgomery County,2016,Renter,65 to 74,445,114
51121,Montgomery County,2016,Renter,75 to 84,249,90
51121,Montgomery County,2016,Renter,85 and over,220,73
51121,Montgomery County,2017,Owner,15 to 24,309,129
51121,Montgomery County,2017,Owner,25 to 34,2024,314
51121,Montgomery County,2017,Owner,35 to 44,3734,316
51121,Montgomery County,2017,Owner,45 to 54,3796,312
51121,Montgomery County,2017,Owner,55 to 59,1669,234
51121,Montgomery County,2017,Owner,60 to 64,2305,270
51121,Montgomery County,2017,Owner,65 to 74,3406,221
51121,Montgomery County,2017,Owner,75 to 84,1819,316
51121,Montgomery County,2017,Owner,85 and over,458,104
51121,Montgomery County,2017,Renter,15 to 24,5677,624
51121,Montgomery County,2017,Renter,25 to 34,4290,368
51121,Montgomery County,2017,Renter,35 to 44,2026,324
51121,Montgomery County,2017,Renter,45 to 54,1591,271
51121,Montgomery County,2017,Renter,55 to 59,766,201
51121,Montgomery County,2017,Renter,60 to 64,709,193
51121,Montgomery County,2017,Renter,65 to 74,483,131
51121,Montgomery County,2017,Renter,75 to 84,278,101
51121,Montgomery County,2017,Renter,85 and over,237,84
51121,Montgomery County,2018,Owner,15 to 24,252,111
51121,Montgomery County,2018,Owner,25 to 34,1975,290
51121,Montgomery County,2018,Owner,35 to 44,3635,358
51121,Montgomery County,2018,Owner,45 to 54,3898,364
51121,Montgomery County,2018,Owner,55 to 59,1789,244
51121,Montgomery County,2018,Owner,60 to 64,2255,257
51121,Montgomery County,2018,Owner,65 to 74,3484,222
51121,Montgomery County,2018,Owner,75 to 84,1724,342
51121,Montgomery County,2018,Owner,85 and over,518,150
