HUD Property ID,HUD Subsidy ID,NHPD Property ID,NHPD Subsidy ID,Subsidy Status,Subsidy Name,Subsidy Subname,Start Date,End Date,Assisted Units,Property Name,Street Address,City,State,Zip Code,Longitude,Latitude,Owner Name,Owner Type,Manager Name,Manager Type,0-1 Bedroom Units,Two Bedroom Units,Three+ Bedroom Units,Target Population,Earliest Construction Date,Latest Construction Date,Rent to FMR Ratio,Known Total Units,Renewal Type Name,Inactive Status Description,Construction Type,Unpaid Principal Balance,Renewal Name,Renewal ID,SOA Code
,VAA2009919,1095145,0361457a-e168-e711-806a-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2009,01/01/2039,494,VILLAGES AT GARST CREEK,4305 GARST MILL RD,ROANOKE,VA,24018,-80.007575,37.23944,VILLAGES AT GARST CREEK LLC,,,,,,,Family,,,,504,,,Acquisition and Rehab,,,,
,VAA2008190,1095139,d06466a4-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2008,01/01/2038,25,PARK STREET SQUARE,515 CENTRE AVE NW,ROANOKE,VA,24016,-79.949234,37.27565,PARK STREET HOUSING LP,,,,,,,Family,,,,25,,,New Construction,374000,,,
800021714,VAA2003562,1094283,6c056a2c-e168-e711-806a-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2003,01/01/2033,108,AFTON GARDENS,701 HUNT AVE NW,ROANOKE,VA,24012,-79.942825,37.290084,ARTCRAFT AFTON GARDENS LP,,,,0,108,0,Family,,,,108,,,Acquisition and Rehab,,,,
,VAA2004648,1094825,abb00ace-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2004,01/01/2034,32,ROSE HILL,200 PINNACLE RD,ROSE HILL,VA,24281,-83.360931,36.676685,ROSE HILL PARTNERS LP,,,,,,,Family,,,,32,,,New Construction,,,,
,VAA1993075,1094749,decf967a-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1993,01/01/2023,68,MT REGIS VILLAGE,100 KIMBALL AVE,SALEM,VA,24153,-80.056251,37.273479,MOUNTAIN RIDGE HOLDINGS I LP,,,,,,,,,,,168,,,Acquisition and Rehab,,,,
,VAA1999385,1095035,03584456-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/1999,01/01/2029,98,SALEM COMMONS,1780 SALEM COMMONS LN,SALEM,VA,24153,-80.023979,37.290763,CLARK REALTY CAPITAL,,,,0,75,23,Family,,,,98,,,New Construction,,,,
,VAA2006799,1119931,15ee02d4-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2006,01/01/2036,31,RYAN SCHOOL,105 RYAN CIR,SHIPMAN,VA,22971,-78.852119,37.720104,RYAN SCHOOL APTS LP,,,,,,,Elderly or disabled,,,,32,,,New Construction,,,,
,VAA2013006,1094808,e8439180-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2013,01/01/2043,120,BRADFORD MEWS,102 CATTAIL LN,SMITHFIELD,VA,23430,-76.601745,36.9598,BRADFORD MEWS REDO ASSOC LLC,For Profit,,,,,,Family,,,,120,,,New Construction,321181,,,
,VAA2006755,1094852,23409ca5-e268-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2006,01/01/2036,50,CHURCH MANOR,513 MAIN ST,SMITHFIELD,VA,23430,-76.638168,36.978408,COMMUNITY HOUSING PARTNERS,,,,6,36,8,Family,,,,50,,,Acquisition and Rehab,,,,
800022149,VAA2014042,1094458,8e1c5244-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2014,01/01/2044,72,WILLOW OAKS,340 POPLAR ST,SOUTH BOSTON,VA,24592,-78.965896,36.735599,WILLOW OAKS - WOODBINE LLC,,,,,,,Family,,,,72,,,Acquisition and Rehab,,,,
,VAA1990125,1117564,78a59e74-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1990,01/01/2005,22,PLANTER'S WOODS II,601 E FERRELL ST,SOUTH HILL,VA,23970,-78.10881,36.732376,THIRD SOUTH HILL ASSOC,,,,,,,,,,,22,,Non-programmatic,New Construction,,,,
,VAA2002548,1095248,0c7f5a38-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2002,01/01/2032,48,PINEWOOD FOREST,849 POWELL DR,SOUTH HILL,VA,23970,-78.107589,36.733848,PINE WOOD FOREST LP,,,,0,16,32,Family,,,,48,,,New Construction,,,,
,VAA2005190,1111777,63817e92-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2005,01/01/2035,46,PINES,8921 CRISMOND LN,SPOTSYLVANIA,VA,22551,-77.598182,38.203613,PINES APTS LP,For Profit,,,,,,Family,,,,46,,,Acquisition and Rehab,,,,
,VAA2003615,1094683,99454298-e168-e711-806a-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2003,01/01/2033,347,SPRINGFIELD CROSSING,6708 METROPOLITAN CENTER DR,SPRINGFIELD,VA,22150,-77.175575,38.767177,KETTLER MGMT COMPANY,,,,0,331,16,Family,,,,347,,,New Construction,,,,
800022142,VAA2011805,1095279,7c425eaa-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2011,01/01/2041,50,WESTMINSTER OAKS,8215 MAPLELEAF CT,SPRINGFIELD,VA,22153,-77.226547,38.731468,SOUTHPORT FINANCIAL SERVICES,For Profit,,,,,,Family,,,,50,,,Acquisition and Rehab,238427,,,
,VAA1998230,1094800,c0439180-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1998,01/01/2028,42,VINE PLACE III,100 EDGEMERE CT,STAFFORD,VA,22554,-77.418182,38.462669,VINE PINE III ASSOC LP,For Profit,,,,30,12,Family,,,,42,,,New Construction,,,,
,VAA2000200,1095190,8e8c878c-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2000,01/01/2030,180,STONEGATE AT LIBERTY PLACE,20 STONEGATE PL,STAFFORD,VA,22554,-77.428451,38.46965,PARTNERSHIP 20 LP,For Profit,,,,120,60,Family,,,,180,,,New Construction,,,,
,VAA2017002,1130448,863563f9-3bc8-e911-a021-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,01/01/2047,256,AQUIA FIFTEEN AT TOWNE CENTER,475 AQUIA TOWNE CENTER DR,STAFFORD,VA,22554,-77.404525,38.461513,AQUIA APTS LP,,,,56,176,24,Family,,,,256,,,New Construction,,,,
800022161,VAA2002120,1094520,7223b662-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2002,01/01/2032,110,WILLOW VIEW TOWNHOME APARTMENTS,102 BAYLOR ST,STAUNTON,VA,24401,-79.076728,38.162883,LINCOLN SQUARE LP,For Profit,,,,54,56,Family,,,,110,,,Acquisition and Rehab,,,,
,VAA2012240,1095485,f1974eb6-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2012,01/01/2042,96,WATERFORD VILLAGE,107 WATERFORD LOOP,STAUNTON,VA,24401,-79.00769,38.115352,WATERFORD VILLAGE LLC,,,,,48,48,Family,,,,96,,,New Construction,629477,,,
,VAA2008896,1094951,a47e5a38-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2008,01/01/2038,71,VALLEY VIEW SENIORS (STAUNTON),14 FRONTIER RIDGE CT,STAUNTON,VA,24401,-79.047843,38.130989,FORE PROPERTY COMPANY,,,,47,24,0,Elderly or disabled,,,,71,,,New Construction,,,,
,VAA2007786,1094935,389b6608-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2007,01/01/2037,100,FRONTIER RIDGE,20 FRONTIER RIDGE CT,STAUNTON,VA,24401,-79.048286,38.131206,FORE FRONTIER RIDGE APTS LP,,,,0,50,50,Family,,,,100,,,New Construction,,,,
800022148,VAA2007813,1094944,d8046a2c-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2007,01/01/2037,91,WILLIAM WATTERS HOUSE,22365 ENTERPRISE ST,STERLING,VA,20164,-77.405296,38.996997,HOUSING CAPITAL ADVISORS LLC,,,,24,67,0,Elderly or disabled,,,,91,,,Acquisition and Rehab,,,,
800242515,VAA2002155,1094652,368f878c-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2002,01/01/2032,150,CASCADES VILLAGE,46565 HARRY BYRD HWY,STERLING,VA,20164,-77.387962,39.023216,SHEPHERD CORP,Non-Profit,,,123,27,,Elderly or disabled,,,,150,,,New Construction,,,,
800021697,VAA2015006,1094553,52b46df4-3cc8-e911-a021-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2015,01/01/2045,60,BETTIE S DAVIS VILLAGE,100 DOVER COURT,SUFFOLK,VA,23434,-76.591827,36.712646,BETTIE DAVIS LLC,,,,60,0,16,Elderly or disabled,,,,60,,,Acquisition and Rehab,,,,
,VAA2007799,1094938,791210c8-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2007,01/01/2037,112,ORCHARDS,1050 BELLE ORCHARD LN,SUFFOLK,VA,23435,-76.445098,36.860149,BELLEVILLE SENIORS APT LP,,,,55,81,0,Elderly or disabled,,,,136,,,New Construction,,,,
,VAA2014028,1103777,7bf20aac-d568-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2014,01/01/2044,72,RESIDENCES AT OCTOBER,2024 FREENEY AVE,SUFFOLK,VA,23434,-76.559326,36.7299,TIDEWATER FAIR APTS LP,,,,,,,Family,,,,72,,,New Construction,,,,
800022154,VAA2015036,1094466,6e3945f2-3f90-e811-b0ec-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2015,01/01/2045,104,WILSON PINES,2525 E WASHINGTON STREET,SUFFOLK,VA,23434,-76.550781,36.73888,WILSON PINES-SUFFOLK LIMITED PARTNERSHIP,,,,12,80,0,Family,,,,104,,,Acquisition and Rehab,,,,
,VAA2004005,1094801,637f7e92-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2004,01/01/2034,120,BELLEVILLE HARBOUR,4000 BELLEHARBOUR CIR,SUFFOLK,VA,23435,-76.43544,36.862247,S L NUSBAUM,For Profit,,,,90,30,Family,,,,120,,,New Construction,,,,
,VAA2009010,1110871,f8a49e74-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2009,01/01/2039,42,CHUCKATUCK SQUARE,5757 GODWIN BLVD,SUFFOLK,VA,23432,-76.585723,36.855415,TM ASSOC MGMT INC,,,,,,,Family,,,,42,,,New Construction,228770,,,
,VAA2011829,1110034,b5c8f5df-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2011,01/01/2041,60,ASPEN SQUARE,61 MAPLEWOOD LN,TAZEWELL,VA,24651,-81.411003,37.1002,ASPEN SQUARE VA LP,,,,60,0,0,Elderly or disabled,,,,60,,,Both New Construction and Acquisition and Rehab,,,,
,VAA2013009,1110873,0fe51fda-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2013,01/01/2043,22,BURNT ORDINARY VILLAGE,3318 TOANO DR,TOANO,VA,23168,-76.80175,37.381164,TM ASSOC MGMT INC,Non-Profit,,,22,,,Elderly or disabled,,,,22,,,Acquisition and Rehab,137000,,,
,VAA2000140,1095172,0e8c878c-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2000,01/01/2030,40,MAYFAIR I & II,107 S COMANCHE CT,VIRGINIA BEACH,VA,23462,-76.181701,36.835601,RENAISSANCE MAYFAIR LP,For Profit,,,28,116,52,Family,,,,196,,,Acquisition and Rehab,,,,
,VAA2004626,1104771,4955945f-d668-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2004,01/01/2034,150,GREENLAKES,3218 GREEN LAKES DR,VIRGINIA BEACH,VA,23452,-76.084403,36.812126,WESTERN ATLANTIC MGMT CONSULTING LLC,,,,20,62,68,Family,,,,150,,,Acquisition and Rehab,,,,
800022115,VAA2011808,1094347,b700d021-e268-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2011,01/01/2041,300,TWIN CANAL VILLAGE,3805 KEELBOAT CIR,VIRGINIA BEACH,VA,23453,-76.106086,36.796436,TWIN CANAL ASSOC LP,,,,,,,Family,,,,300,,,Acquisition and Rehab,,,,
800244490,VAA2006764,1094813,61436b20-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2006,01/01/2036,90,EBBETTS PLAZA,512 FEATHERSTONE CT,VIRGINIA BEACH,VA,23462,-76.157432,36.851539,EBBETTS PLAZA LP,,,,33,15,42,Family,,,,90,,,Acquisition and Rehab,,,,
,VAA2000005,1095130,868f8d86-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2000,01/01/2030,125,ADEN PARK TOWNHOMES,5175 WEAVER DR,VIRGINIA BEACH,VA,23462,-76.157516,36.850486,HERCULES REAL ESTATE SERVICES INC,For Profit,,,25,75,25,Family,,,,125,,,Acquisition and Rehab,,,,
,VAA2017036,1129281,56b46df4-3cc8-e911-a021-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2017,01/01/2047,40,TRANQUILITY AT THE LAKES,5827 BURTON STATION RD,VIRGINIA BEACH,VA,23455,-76.189956,36.882377,SUL TRANQUILITY LAKES LLC,,,,34,6,0,Elderly or disabled,,,,40,,,New Construction,,,,
800021706,VAA2013005,1094610,16c7a66e-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2013,01/01/2043,120,BETH SHOLOM SANDS,6405 AUBURN DR,VIRGINIA BEACH,VA,23464,-76.214965,36.807209,PRESERVATION MGMT INC,For Profit,,,,,,Elderly or disabled,,,,120,,,Acquisition and Rehab,313539,,,
,VAA1999356,1095084,1e41e0f7-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/1999,01/01/2029,12,HOLLAND HOUSE II,721 CHIMNEY HILL PKWY,VIRGINIA BEACH,VA,23462,-76.102836,36.813125,HOLLAND HOUSE LP,,,,0,12,0,Elderly or disabled,,,,12,,,New Construction,,,,
,VAA2000420,1095084,cd454298-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2000,01/01/2030,100,HOLLAND HOUSE I,721 CHIMNEY HILL PKWY,VIRGINIA BEACH,VA,23462,-76.102836,36.813125,HOLLAND HOUSE LP,,,,48,52,0,Elderly or disabled,,,,100,,,New Construction,,,,
,VAA2001481,1094828,871a8fb1-e268-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2001,01/01/2031,96,HIGHLAND COMMONS,12 WALKER DR,WARRENTON,VA,20186,-77.789627,38.723922,HIGHLAND COMMONS LP,,,,0,72,24,Family,,,,96,,,New Construction,,,,
800022138,VAA2017042,1094434,5ab46df4-3cc8-e911-a021-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2017,01/01/2047,98,WARRENTON MANOR,663 HASTINGS LN,WARRENTON,VA,22186,-77.797309,38.73357,WARRENTON MANOR ELDERLY LIMITED PARTNERSHIP,,,,86,12,0,Elderly or disabled,,,,98,,,Both New Construction and Acquisition and Rehab,,,,
,VAA2009055,1110976,d8ac6e9e-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2009,01/01/2039,16,COLLEGE GREEN II,324 WALLACE ST,WARSAW,VA,22572,-76.758865,37.953742,WARSAW-COLLEGE GREEN II LLC,,,,,,,Family,,,,16,,,Acquisition and Rehab,71232,,,
800022007,VAA2014023,1094498,f01b4c50-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2014,01/01/2044,126,PARKWAY VILLAGE I,1001 HOPEMAN PKWY,WAYNESBORO,VA,22980,-78.883567,38.087303,TM ASSOC MGMT INC,,,,,,,Family,,,,126,,,Acquisition and Rehab,,,,
,VAA2015029,1094764,623945f2-3f90-e811-b0ec-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2015,01/01/2045,200,ROLLING MEADOWS,4906 GRAND STRAND DRIVE,WILLIAMSBURG,VA,23188,-76.739974,37.298648,ROLLING MEADOWS REDO LLC,,,,0,150,0,Family,,,,200,,,Acquisition and Rehab,,,,
,VAA2014027,1103981,3e5dcded-d568-e711-806a-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2014,01/01/2044,236,PRESTON PLACE,200 LEAFIELD CT,WINCHESTER,VA,22602,-78.157508,39.147212,PRESTON PLACE REDO ASSOC LLC,,,,,,,Family,,,,236,,,New Construction,,,,
,VAA2000175,1115412,5e8c878c-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2000,01/01/2030,50,SHENANDOAH,2527 WILSON BLVD,WINCHESTER,VA,22601,-78.181655,39.155925,SHENANDOAH RURAL ASSOC,For Profit,,,48,2,,Family,,,,50,,,Acquisition and Rehab,,,,
,VAA1993145,1105701,f7572def-d668-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/1993,01/01/2023,6,FREEMONT-CHASE REHAB PROJECT,430 CHASE ST,WINCHESTER,VA,22601,-78.160125,39.188606,FREEMONT CHASE LP,,,,0,6,0,Family,,,,6,,,Acquisition and Rehab,,,,
,VAA1998308,1114460,72d5686d-b1f0-e711-81d0-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/1998,01/01/2028,24,WINDSOR COURT II,101 GEORGIE D'TYLER DR,WINDSOR,VA,,,,WINDSOR II LP,,,,16,8,0,Family,,,,24,,,New Construction,,,,
800218861,VAA2006795,1095287,d33c4174-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2006,01/01/2036,44,POTOMAC WOODS SENIORS II,1093 SOUTHAMPTON ST,WOODBRIDGE,VA,22191,-77.274986,38.637687,AHD INC,,,,21,23,0,Elderly or disabled,,,,44,,,New Construction,,,,
800242848,VAA1998095,1094988,a68c8d86-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/1998,01/01/2028,140,GLEN RIDGE COMMONS,12810 ISLAND HOUSE LOOP,WOODBRIDGE,VA,22193,-77.362945,38.675727,KETTLER MGMT COMPANY,For Profit,,,,110,30,Family,,,,140,,,New Construction,,,,
,VAA2014037,1094857,75454298-e168-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/2014,01/01/2044,134,POWELLS CREEK TOWNE SQUARE,16573 NANTICOKE WAY,WOODBRIDGE,VA,22191,-77.296363,38.591518,OSPREY INVESTMENT COMPANY,,,,0,0,135,Family,,,,135,,Non-programmatic,New Construction,,,,
800214032,VAA2002180,1094662,d17d7e92-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2002,01/01/2032,84,POTOMAC WOODS SENIORS I,2001 SOUTHAMPTON ST,WOODBRIDGE,VA,22191,-77.275711,38.637573,AHD INC,For Profit,,,36,48,,Elderly or disabled,,,,84,,,New Construction,,,,
,VAA2004080,1094821,c77f7e92-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2004,01/01/2034,280,ORCHARD MILLS,3214 BERLIN CT,WOODBRIDGE,VA,22193,-77.309623,38.623863,ARMINGER MGMT CORP,For Profit,,,32,180,68,Family,,,,280,,,New Construction,,,,
,VAA2011807,1096018,4b3fd115-e268-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2011,01/01/2041,85,VALLEY VISTA,149 VALLEY VISTA DR,WOODSTOCK,VA,22664,-78.514076,38.867881,VALLEY VISTA APTS LLC,,,,,,,Family,,,,85,,,Acquisition and Rehab,,,,
,VAA2003180,1094733,237f7e92-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2003,01/01/2033,38,RIDGE II,170 E RESERVOIR RD,WOODSTOCK,VA,22664,-78.514579,38.866474,RESERVE ASSOC LP,For Profit,,,4,18,16,Family,,,,38,,,New Construction,,,,
,VAA2003175,1094731,1b7f7e92-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2003,01/01/2033,38,RIDGE I,186 E RESERVOIR RD,WOODSTOCK,VA,22664,-78.513595,38.866317,RIDGE ASSOC LP,For Profit,,,4,26,8,Family,,,,38,,,New Construction,,,,
,VAA2005210,1094890,83817e92-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2005,01/01/2035,24,RIDGE III,194 E RESERVOIR RD,WOODSTOCK,VA,22664,-78.513061,38.866233,RIDGE III ASSOC LP,For Profit,,,,,,Family,,,,24,,,New Construction,,,,
,VAA1999080,1095072,fe8d8d86-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/1999,01/01/2029,50,ECHO MOUNTAIN I,254 LORA DR,WOODSTOCK,VA,22664,-78.519897,38.860607,SILVERWOOD ASSOC INC,Non-Profit,,,10,30,10,Family,,,,50,,,New Construction,,,,
,VAA1992085,1119993,92ce967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1992,01/01/2007,44,LONGVIEW VILLAGE,101 LONGVIEW VILLAGE CIR,WYTHEVILLE,VA,24382,-81.067253,36.953762,WEAVER INVESTMENT COMPANY,,,,,,,Family,,,,44,,End Date Passed,New Construction,,,,
,VAA2012245,1112135,a8b06e9e-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2012,01/01/2042,36,WESTWOOD,1050 W WASHINGTON ST,WYTHEVILLE,VA,24382,-81.089729,36.940891,WESTWOOD VA LP,For Profit,,,,36,,Family,,,,36,,,Acquisition and Rehab,204977,,,
800021982,VAA2016016,1094442,d23945f2-3f90-e811-b0ec-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2016,01/01/2046,142,NORTHWINDS,2355 NORTH 4TH STREET,WYTHEVILLE,VA,24382,-81.112266,36.96104,NORTHWINDS RENEWAL LLC,,,,50,40,54,Family,,,,144,,,Acquisition and Rehab,,,,
,VAA2007781,1094931,af7d514a-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2007,01/01/2037,18,CASSELL PINES,360 CASSELL RD,WYTHEVILLE,VA,24382,-81.065376,36.953544,CASSELL PINES LP,,,,12,6,0,Family,,,,18,,,New Construction,,,,
,VAA2012095,1095487,f9974eb6-d1ff-e611-8115-74d435edc0c2,Active,LIHTC,9% Tax Credit,01/01/2012,01/01/2042,24,JEFFERSON UNION,535 S 12TH ST,WYTHEVILLE,VA,24382,-81.084785,36.94168,JEFFERSON UNION LP,For Profit,,,8,16,,Elderly or disabled,,,,24,,,New Construction,366000,,,
,VAA2007817,1094946,e7004f62-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2007,01/01/2037,56,YORKTOWN SQUARE I,101 WHITT CT,YORKTOWN,VA,23690,-76.521865,37.228183,YORKTOWN-YORKTOWN SQUARE I LLC,,,,8,36,12,Family,,,,56,,,Acquisition and Rehab,,,,
,VAA2007806,1107927,15e6232d-d968-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2007,01/01/2037,48,RIVERMEADE I,105 RIVERMEADE CT,YORKTOWN,VA,23690,-76.51947,37.227481,YORKTOWN-RIVERMEADE LLC,,,,8,40,0,Family,,,,48,,,New Construction,,,,
,VAA2007818,1113674,f7c7f2e5-e168-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2007,01/01/2037,60,YORKTOWN SQUARE II,202 BARHAM BLVD,YORKTOWN,VA,23690,-76.520706,37.227001,YORKTOWN-YORKTOWN SQUARE II-LLC,,,,16,44,0,Family,,,,60,,,Acquisition and Rehab,,,,
800248307,VA36RD00010,1154799,70af1b98-7015-eb11-9a65-005056ba3ab9,Active,Section 8,RAD PH Conv,12/01/2018,11/30/2038,100,NEW LASSITER APARTMENTS,908 IVY AVE,NEWPORT NEWS,VA,20360,-76.411308,36.972759,LASSITER COURTS LLC,Profit Motivated,NNRHA,Non-Profit,0,44,56,Family,,,49.19,100,,,,,,0,
800215399,VA36Q011011,1154800,78af1b98-7015-eb11-9a65-005056ba3ab9,Inconclusive,Section 8,PRAC/811,05/01/2019,04/30/2045,5,MOULTRIE DRIVE,1410 MOULTRIE AVE,NORFOLK,VA,23602,-76.268798,36.87466,CAMG-V INC,Non-Profit,US HOUSING CONSULTANTS,Profit Motivated,5,0,0,Disabled,1/1/2003,1/1/2003,41.97,5,,Expired,,,,0,
800250435,VA36RD00008,1154801,80af1b98-7015-eb11-9a65-005056ba3ab9,Active,Section 8,RAD PH Conv,03/01/2020,02/29/2040,50,BAKER SCHOOL,100 W BAKER ST,RICHMOND,VA,23220,-77.437896,37.551322,BAKER SCHOOL LLC,Profit Motivated,BAKER SCHOOL LLC,Profit Motivated,50,0,0,Elderly,,,87.45,50,,,,,,0,
800022121,VA39H027041,1000287,eaab0219-c968-e711-806a-005056ba3ab9,Active,Section 8,HFDA/8 NC,03/01/2012,02/29/2032,300,CLARIDGE HOUSE II,301 N RIPLEY ST,ALEXANDRIA,VA,22304,-77.126327,38.817043,CLARIDGE HOUSE ALEXANDRIA ASSOCIATES,Profit Motivated,BORGER MANAGEMENT INC,Profit Motivated,300,0,0,Elderly,1/1/1980,1/1/1980,88.89,304,1b: Discretionary Authority Eligibility Mark-Up-To-Market,,,,Amend Rents,14,
800022126,VA39H027030,1094490,e221b662-d1ff-e611-8115-74d435edc0c2,Active,Section 8,HFDA/8 NC,10/31/1980,01/31/2025,75,OLDE TOWNE WEST III,500 S ALFRED ST,ALEXANDRIA,VA,22314,-77.049964,38.800788,OLDE TOWN WEST PROPERTIES LLC,Profit Motivated,EDGEWOOD MANAGEMENT CORPORATION,Profit Motivated,28,12,35,Family,1/1/1978,1/1/1978,117.52,75,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,5,
800022084,VA390003001,1094335,89a3cd50-d1ff-e611-8115-74d435edc0c2,Active,Section 8,Sec 8 NC,01/01/2020,12/31/2024,128,STRAWBRIDGE SQUARE ASSOCIATES,5128 LINCOLN AVE,ALEXANDRIA,VA,22312,-77.150444,38.813003,WESLEY STRAWBRIDGE LP,Profit Motivated,WESLEY HOUSING DEVEL CORP OF NORTHERN VIRGINIA,Non-Profit,20,52,56,Family,1/1/1977,1/1/1977,92.45,128,2: Request Renewal Without Restructuring at or Below Comparable Rents,,,,Amend Rents,26,
800022021,VA39M000025,1094566,8ed6af68-d1ff-e611-8115-74d435edc0c2,Active,Section 8,LMSA,10/01/2018,09/30/2023,4,PENDLETON PARK APARTMENTS,608 N PAYNE ST,ALEXANDRIA,VA,22314,-77.052497,38.811733,ARHA PENDLETON PARK LLC,Non-Profit,ALEXANDRIA REDEVELOPMENT AND HOUSING AUTHORITY,Non-Profit,2,2,,Family,1/1/1968,1/1/1968,55.01,24,Renewal,,,,Renewal,36,
800021896,VA36R000012,1118819,e7a13570-da68-e711-806a-005056ba3ab9,Active,Section 8,515/8 NC,03/22/2014,03/21/2034,88,INMAN VILLAGE,181 DON WHITEHEAD DR,APPALACHIA,VA,24216,-82.791297,36.934101,WISE CNTY REDEVEL & HSNG AUTH,Non-Profit,WISE CNTY REDEVEL & HSNG AUTH,Non-Profit,16,52,20,Family,1/1/1982,1/1/1982,87.61,88,4: Request Renewal for Projects Exempt from OAHP,,,,Amend Rents,20,
